0.0,-0.3820015658360975,-4.605741650695258e-21,-1.0308606846220493e-20,0.5436606689695977,-0.8303431950301577,-0.1294525360527015,-3.5141985196061296e-21,-3.2964970473983386e-05,-3.29649704739835e-05,-3.2964970473983244e-05,-3.2964970473983515e-05,0.0
0.0,-0.38235446970517234,-6.3200833963787586e-18,-5.57001794817426e-17,0.5418362712399617,-0.8404786404352127,-0.2561611250688185,-8.010796208510211e-17,-0.007462520108891635,-0.00746252010889203,-0.007462520108891755,-0.007462520108891892,0.0
0.0,-0.38265678883171494,1.581039935609355e-18,-1.676561379643441e-16,0.5411413451306029,-0.8514889444878206,-0.3665660406674255,-9.692323916012515e-17,-0.01382713329926297,-0.01382713329926289,-0.013827133299262936,-0.013827133299262884,0.0
0.0,-0.38291735297503526,-4.422729594529126e-18,-1.8749732254940215e-16,0.5410358503396288,-0.8624851248310195,-0.4630110700497468,-1.216384682213433e-16,-0.019312694211269153,-0.019312694211269417,-0.019312694211269184,-0.019312694211269296,0.0
0.0,-0.3831429409729551,-8.332633679054976e-18,-6.928144039683404e-17,0.541124556406746,-0.8728956158577212,-0.5474279556784083,-1.2504292123837024e-17,-0.024061915220107925,-0.024061915220108428,-0.02406191522010802,-0.02406191522010822,0.0
0.0,-0.3833388254824999,4.027271087279774e-18,1.6897769100924868e-17,0.5411285394064813,-0.8823806109449843,-0.6214222822760239,8.088084767110199e-17,-0.028185799631578357,-0.028185799631578114,-0.02818579963157823,-0.028185799631578138,0.0
0.0,-0.38350918830373326,-4.083916415627406e-18,2.528413471423959e-17,0.5408569361024731,-0.890759994573297,-0.6863425834950859,7.923503905154605e-17,-0.031772385341754195,-0.031772385341754444,-0.031772385341754236,-0.03177238534175433,0.0
0.0,-0.38365741780941326,-8.366514996945148e-18,2.2257464702598693e-16,0.5401831415465728,-0.8979585789982156,-0.7433335533241255,2.723299521640189e-16,-0.034893006513964805,-0.03489300651396531,-0.03489300651396493,-0.03489300651396513,0.0
0.0,-0.38378631565433724,-6.225215706286277e-18,3.5353391018168574e-16,0.5390262586990481,-0.9039669448569465,-0.7933762355225861,4.021038089604665e-16,-0.03760664535446977,-0.03760664535447014,-0.03760664535446985,-0.03760664535447,0.0
0.0,-0.38389823904593484,-1.2652501710051908e-17,1.747216270818117e-16,0.5373372559942132,-0.9088145661102903,-0.8373182870152116,2.278362275568313e-16,-0.03996292728284047,-0.03996292728284124,-0.039962927282840684,-0.03996292728284098,0.0
